,name,code,url,gasDayStart,gasInStorage,injection,withdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,status,trend,full,info,country,short_company,company_name
5453,EWE H-Gas Zone,37W000000000002O,37W000000000002O/DE/21X0000000011756,2022-01-07,0.5708,0,0,0.8137,13.8,27.6,C,0,70.15,[],DE,EWE Gasspeicher,EWE Gasspeicher GmbH
5454,EWE H-Gas Zone,37W000000000002O,37W000000000002O/DE/21X0000000011756,2022-01-06,0.5708,0,0,0.8137,13.8,27.6,C,0,70.15,[],DE,EWE Gasspeicher,EWE Gasspeicher GmbH
5455,EWE H-Gas Zone,37W000000000002O,37W000000000002O/DE/21X0000000011756,2022-01-05,0.5708,0,2.6,0.8137,13.8,27.6,C,-0.32,70.15,[],DE,EWE Gasspeicher,EWE Gasspeicher GmbH
5456,EWE H-Gas Zone,37W000000000002O,37W000000000002O/DE/21X0000000011756,2022-01-04,0.5734,0,7,0.8137,13.8,27.6,C,-0.86,70.47,[],DE,EWE Gasspeicher,EWE Gasspeicher GmbH
5457,EWE H-Gas Zone,37W000000000002O,37W000000000002O/DE/21X0000000011756,2022-01-03,0.5804,0,0,0.8137,13.8,27.6,C,0,71.33,[],DE,EWE Gasspeicher,EWE Gasspeicher GmbH
5458,EWE H-Gas Zone,37W000000000002O,37W000000000002O/DE/21X0000000011756,2022-01-02,0.5804,10.32,0,0.8137,13.8,27.6,C,1.27,71.33,[],DE,EWE Gasspeicher,EWE Gasspeicher GmbH
5459,EWE H-Gas Zone,37W000000000002O,37W000000000002O/DE/21X0000000011756,2022-01-01,0.5701,13.2,0,0.8137,13.8,27.6,C,1.62,70.06,[],DE,EWE Gasspeicher,EWE Gasspeicher GmbH
5460,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-05-20,1.4075,24,0,2.51,48.38,80.64,C,0.96,56.08,[],DE,HanseWerk,HanseWerk AG
5461,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-05-19,1.3835,24,0,2.51,48.38,80.64,C,0.96,55.12,[],DE,HanseWerk,HanseWerk AG
5462,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-05-18,1.3595,14.31,0,2.51,48.38,80.64,C,0.57,54.16,[],DE,HanseWerk,HanseWerk AG
5463,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-05-17,1.3452,6.03,0,2.531,48.38,80.64,C,0.24,53.15,[],DE,HanseWerk,HanseWerk AG
5464,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-05-16,1.3392,31.2,0,2.531,48.38,80.64,C,1.23,52.91,[],DE,HanseWerk,HanseWerk AG
5465,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-05-15,1.308,10.37,0,2.531,48.38,80.64,C,0.41,51.68,[],DE,HanseWerk,HanseWerk AG
5466,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-05-14,1.2976,10.09,0,2.531,48.38,80.64,C,0.4,51.27,[],DE,HanseWerk,HanseWerk AG
5467,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-05-13,1.2875,24,0,2.531,48.38,80.64,C,0.95,50.87,[],DE,HanseWerk,HanseWerk AG
5468,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-05-12,1.2635,24,0,2.531,48.38,80.64,C,0.95,49.92,[],DE,HanseWerk,HanseWerk AG
5469,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-05-11,1.2395,0,0,2.531,48.38,80.64,C,0,48.97,[],DE,HanseWerk,HanseWerk AG
5470,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-05-10,1.2395,0,0,2.531,48.38,80.64,C,0,48.97,[],DE,HanseWerk,HanseWerk AG
5471,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-05-09,1.2395,0,6.5,2.531,48.38,80.64,C,-0.25,48.97,[],DE,HanseWerk,HanseWerk AG
5472,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-05-08,1.246,15.3,0,2.531,48.38,80.64,C,0.6,49.23,[],DE,HanseWerk,HanseWerk AG
5473,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-05-07,1.2307,17.35,0,2.531,48.38,80.64,C,0.69,48.62,[],DE,HanseWerk,HanseWerk AG
5474,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-05-06,1.2133,30,0,2.531,48.38,80.64,C,1.19,47.94,[],DE,HanseWerk,HanseWerk AG
5475,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-05-05,1.1833,19.8,0,2.531,48.38,80.64,C,0.78,46.75,[],DE,HanseWerk,HanseWerk AG
5476,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-05-04,1.1635,21.87,0,2.531,48.38,80.64,C,0.86,45.97,[],DE,HanseWerk,HanseWerk AG
5477,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-05-03,1.1416,14.5,0,2.531,48.38,80.64,C,0.57,45.11,[],DE,HanseWerk,HanseWerk AG
5478,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-05-02,1.1271,2.35,0,2.531,48.38,80.64,C,0.09,44.53,[],DE,HanseWerk,HanseWerk AG
5479,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-05-01,1.1248,5.26,0,2.531,48.38,80.64,C,0.21,44.44,[],DE,HanseWerk,HanseWerk AG
5480,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-04-30,1.1195,4.25,0,2.531,48.38,80.64,C,0.17,44.23,[],DE,HanseWerk,HanseWerk AG
5481,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-04-29,1.1153,0,12.9,2.531,48.38,80.64,C,-0.51,44.07,[],DE,HanseWerk,HanseWerk AG
5482,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-04-28,1.1282,40,12.5,2.531,48.38,80.64,C,1.09,44.57,[],DE,HanseWerk,HanseWerk AG
5483,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-04-27,1.1006,0,12.5,2.531,48.38,80.64,C,-0.49,43.49,[],DE,HanseWerk,HanseWerk AG
5484,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-04-26,1.1131,0,12.5,2.531,48.38,80.64,C,-0.49,43.98,[],DE,HanseWerk,HanseWerk AG
5485,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-04-25,1.1256,25.28,6.9,2.531,48.38,80.64,C,0.72,44.47,[],DE,HanseWerk,HanseWerk AG
5486,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-04-24,1.1072,40,0,2.531,48.38,80.64,C,1.58,43.75,[],DE,HanseWerk,HanseWerk AG
5487,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-04-23,1.0672,40,0.7,2.531,48.38,80.64,C,1.55,42.17,[],DE,HanseWerk,HanseWerk AG
5488,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-04-22,1.0279,36,10.2,2.531,48.38,80.64,C,1.02,40.61,[],DE,HanseWerk,HanseWerk AG
5489,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-04-21,1.0022,39.68,15.4,2.531,48.38,80.64,C,0.96,39.6,[],DE,HanseWerk,HanseWerk AG
5490,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-04-20,0.9779,35.94,16.8,2.531,48.38,80.64,C,0.76,38.64,[],DE,HanseWerk,HanseWerk AG
5491,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-04-19,0.9588,39.99,19.2,2.531,48.38,80.64,C,0.82,37.88,[],DE,HanseWerk,HanseWerk AG
5492,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-04-18,0.938,44.99,19.2,2.531,48.38,80.64,C,1.02,37.06,[],DE,HanseWerk,HanseWerk AG
5493,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-04-17,0.9122,42.05,19.2,2.531,48.38,80.64,C,0.9,36.04,[],DE,HanseWerk,HanseWerk AG
5494,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-04-16,0.8893,35.91,19.2,2.531,48.38,80.64,C,0.66,35.14,[],DE,HanseWerk,HanseWerk AG
5495,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-04-15,0.8726,35.36,19.2,2.531,48.38,80.64,C,0.64,34.48,[],DE,HanseWerk,HanseWerk AG
5496,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-04-14,0.8565,42,24,2.531,48.38,80.64,C,0.71,33.84,[],DE,HanseWerk,HanseWerk AG
5497,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-04-13,0.8385,42,20.5,2.531,48.38,80.64,C,0.85,33.13,[],DE,HanseWerk,HanseWerk AG
5498,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-04-12,0.817,44.51,3.3,2.531,48.38,80.64,C,1.63,32.28,[],DE,HanseWerk,HanseWerk AG
5499,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-04-11,0.7758,48,24,2.531,48.38,80.64,C,0.95,30.65,[],DE,HanseWerk,HanseWerk AG
5500,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-04-10,0.7518,48,24,2.531,48.38,80.64,C,0.95,29.7,[],DE,HanseWerk,HanseWerk AG
5501,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-04-09,0.7278,48,24,2.531,48.38,80.64,C,0.95,28.75,[],DE,HanseWerk,HanseWerk AG
5502,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-04-08,0.7038,48,24,2.531,48.38,80.64,C,0.95,27.81,[],DE,HanseWerk,HanseWerk AG
5503,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-04-07,0.6798,48,24,2.531,48.38,80.64,C,0.95,26.86,[],DE,HanseWerk,HanseWerk AG
5504,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-04-06,0.6558,47.96,24,2.531,48.38,80.64,C,0.95,25.91,[],DE,HanseWerk,HanseWerk AG
5505,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-04-05,0.6318,21.82,14.5,2.531,48.38,80.64,C,0.29,24.96,[],DE,HanseWerk,HanseWerk AG
5506,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-04-04,0.6245,21.82,12,2.531,48.38,80.64,C,0.39,24.68,[],DE,HanseWerk,HanseWerk AG
5507,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-04-03,0.6147,0,0,2.531,48.38,80.64,C,0,24.29,[],DE,HanseWerk,HanseWerk AG
5508,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-04-02,0.6147,0,0,2.531,48.38,80.64,C,0,24.29,[],DE,HanseWerk,HanseWerk AG
5509,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-04-01,0.6147,0,15.3,2.531,48.38,80.64,C,-0.6,24.29,[],DE,HanseWerk,HanseWerk AG
5510,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-03-31,0.63,0,4.9,2.531,48.38,80.64,C,-0.19,24.89,[],DE,HanseWerk,HanseWerk AG
5511,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-03-30,0.6349,0,0,2.531,48.38,80.64,C,0,25.08,[],DE,HanseWerk,HanseWerk AG
5512,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-03-29,0.6349,0,0,2.531,48.38,80.64,C,0,25.08,[],DE,HanseWerk,HanseWerk AG
5513,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-03-28,0.6349,0,0,2.531,48.38,80.64,C,0,25.08,[],DE,HanseWerk,HanseWerk AG
5514,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-03-27,0.6349,0,0,2.531,48.38,80.64,C,0,25.08,[],DE,HanseWerk,HanseWerk AG
5515,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-03-26,0.6349,0,0,2.531,48.38,80.64,C,0,25.08,[],DE,HanseWerk,HanseWerk AG
5516,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-03-25,0.6349,0,0,2.531,48.38,80.64,C,0,25.08,[],DE,HanseWerk,HanseWerk AG
5517,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-03-24,0.6349,0,0,2.531,48.38,80.64,C,0,25.08,[],DE,HanseWerk,HanseWerk AG
5518,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-03-23,0.6349,0,0,2.531,48.38,80.64,C,0,25.08,[],DE,HanseWerk,HanseWerk AG
5519,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-03-22,0.6349,0,0,2.531,48.38,80.64,C,0,25.08,[],DE,HanseWerk,HanseWerk AG
5520,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-03-21,0.6349,0,0,2.531,48.38,80.64,C,0,25.08,[],DE,HanseWerk,HanseWerk AG
5521,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-03-20,0.6349,0,0,2.531,48.38,80.64,C,0,25.08,[],DE,HanseWerk,HanseWerk AG
5522,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-03-19,0.6349,0,0,2.531,48.38,80.64,C,0,25.08,[],DE,HanseWerk,HanseWerk AG
5523,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-03-18,0.6349,0,0,2.531,48.38,80.64,C,0,25.08,[],DE,HanseWerk,HanseWerk AG
5524,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-03-17,0.6349,0,0,2.531,48.38,80.64,C,0,25.08,[],DE,HanseWerk,HanseWerk AG
5525,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-03-16,0.6349,0,0,2.531,48.38,80.64,C,0,25.08,[],DE,HanseWerk,HanseWerk AG
5526,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-03-15,0.6349,0,0,2.531,48.38,80.64,C,0,25.08,[],DE,HanseWerk,HanseWerk AG
5527,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-03-14,0.6349,0,0,2.531,48.38,80.64,C,0,25.08,[],DE,HanseWerk,HanseWerk AG
5528,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-03-13,0.6349,0,0,2.531,48.38,80.64,C,0,25.08,[],DE,HanseWerk,HanseWerk AG
5529,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-03-12,0.6349,0,0,2.531,48.38,80.64,C,0,25.08,[],DE,HanseWerk,HanseWerk AG
5530,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-03-11,0.6349,0,0,2.531,48.38,80.64,C,0,25.08,[],DE,HanseWerk,HanseWerk AG
5531,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-03-10,0.6349,0,0,2.531,48.38,80.64,C,0,25.08,[],DE,HanseWerk,HanseWerk AG
5532,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-03-09,0.6349,0,0.6,2.531,48.38,80.64,C,-0.02,25.08,[],DE,HanseWerk,HanseWerk AG
5533,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-03-08,0.6355,0,0,2.531,48.38,80.64,C,0,25.11,[],DE,HanseWerk,HanseWerk AG
5534,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-03-07,0.6355,0,24,2.531,48.38,80.64,C,-0.95,25.11,[],DE,HanseWerk,HanseWerk AG
5535,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-03-06,0.6595,0,0,2.531,48.38,80.64,C,0,26.06,[],DE,HanseWerk,HanseWerk AG
5536,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-03-05,0.6595,0,0,2.531,48.38,80.64,C,0,26.06,[],DE,HanseWerk,HanseWerk AG
5537,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-03-04,0.6595,0,0,2.531,48.38,80.64,C,0,26.06,[],DE,HanseWerk,HanseWerk AG
5538,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-03-03,0.6595,0,0,2.531,48.38,80.64,C,0,26.06,[],DE,HanseWerk,HanseWerk AG
5539,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-03-02,0.6595,0,0,2.531,48.38,80.64,C,0,26.06,[],DE,HanseWerk,HanseWerk AG
5540,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-03-01,0.6595,0,9.1,2.531,48.38,80.64,C,-0.36,26.06,[],DE,HanseWerk,HanseWerk AG
5541,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-02-28,0.6686,0,34.8,2.531,48.38,80.64,C,-1.37,26.42,[],DE,HanseWerk,HanseWerk AG
5542,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-02-27,0.7034,0,30.8,2.531,48.38,80.64,C,-1.22,27.79,[],DE,HanseWerk,HanseWerk AG
5543,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-02-26,0.7342,0,1.7,2.531,48.38,80.64,C,-0.07,29.01,[],DE,HanseWerk,HanseWerk AG
5544,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-02-25,0.7359,0,9.4,2.531,48.38,80.64,C,-0.37,29.07,[],DE,HanseWerk,HanseWerk AG
5545,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-02-24,0.7453,0,3.9,2.531,48.38,80.64,C,-0.16,29.45,[],DE,HanseWerk,HanseWerk AG
5546,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-02-23,0.7492,0,17.3,2.531,48.38,80.64,C,-0.68,29.6,[],DE,HanseWerk,HanseWerk AG
5547,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-02-22,0.7665,0,1.6,2.531,48.38,80.64,C,-0.06,30.29,[],DE,HanseWerk,HanseWerk AG
5548,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-02-21,0.7681,0,8.5,2.531,48.38,80.64,C,-0.34,30.35,[],DE,HanseWerk,HanseWerk AG
5549,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-02-20,0.7766,0,0,2.531,48.38,80.64,C,0,30.69,[],DE,HanseWerk,HanseWerk AG
5550,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-02-19,0.7766,0,0.4,2.531,48.38,80.64,C,-0.02,30.69,[],DE,HanseWerk,HanseWerk AG
5551,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-02-18,0.777,0,1.2,2.531,48.38,80.64,C,-0.05,30.7,[],DE,HanseWerk,HanseWerk AG
5552,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-02-17,0.7782,0,9.6,2.531,48.38,80.64,C,-0.38,30.75,[],DE,HanseWerk,HanseWerk AG
5553,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-02-16,0.7878,0,9.6,2.531,48.38,80.64,C,-0.38,31.13,[],DE,HanseWerk,HanseWerk AG
5554,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-02-15,0.7974,0,9.6,2.531,48.38,80.64,C,-0.38,31.51,[],DE,HanseWerk,HanseWerk AG
5555,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-02-14,0.807,0,7.4,2.531,48.38,80.64,C,-0.29,31.89,[],DE,HanseWerk,HanseWerk AG
5556,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-02-13,0.8144,0,8.9,2.531,48.38,80.64,C,-0.35,32.18,[],DE,HanseWerk,HanseWerk AG
5557,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-02-12,0.8233,0,9.6,2.531,48.38,80.64,C,-0.38,32.53,[],DE,HanseWerk,HanseWerk AG
5558,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-02-11,0.8329,0,9.6,2.531,48.38,80.64,C,-0.38,32.91,[],DE,HanseWerk,HanseWerk AG
5559,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-02-10,0.8425,0,9.6,2.531,48.38,80.64,C,-0.38,33.29,[],DE,HanseWerk,HanseWerk AG
5560,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-02-09,0.8521,0,1.3,2.531,48.38,80.64,C,-0.05,33.67,[],DE,HanseWerk,HanseWerk AG
5561,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-02-08,0.8534,0,0,2.531,48.38,80.64,C,0,33.72,[],DE,HanseWerk,HanseWerk AG
5562,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-02-07,0.8534,0,9.6,2.531,48.38,80.64,C,-0.38,33.72,[],DE,HanseWerk,HanseWerk AG
5563,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-02-06,0.863,0,0,2.531,48.38,80.64,C,0,34.1,[],DE,HanseWerk,HanseWerk AG
5564,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-02-05,0.863,0,9.6,2.531,48.38,80.64,C,-0.38,34.1,[],DE,HanseWerk,HanseWerk AG
5565,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-02-04,0.8726,0,4.5,2.531,48.38,80.64,C,-0.18,34.48,[],DE,HanseWerk,HanseWerk AG
5566,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-02-03,0.8771,0,2.3,2.531,48.38,80.64,C,-0.09,34.65,[],DE,HanseWerk,HanseWerk AG
5567,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-02-02,0.8793,0,2.4,2.531,48.38,80.64,C,-0.09,34.74,[],DE,HanseWerk,HanseWerk AG
5568,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-02-01,0.8817,0,19.3,2.531,48.38,80.64,C,-0.76,34.84,[],DE,HanseWerk,HanseWerk AG
5569,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-01-31,0.901,0,3,2.531,48.38,80.64,C,-0.12,35.6,[],DE,HanseWerk,HanseWerk AG
5570,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-01-30,0.904,0,0,2.531,48.38,80.64,C,0,35.72,[],DE,HanseWerk,HanseWerk AG
5571,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-01-29,0.904,0,0,2.531,48.38,80.64,C,0,35.72,[],DE,HanseWerk,HanseWerk AG
5572,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-01-28,0.904,0,6.5,2.531,48.38,80.64,C,-0.26,35.72,[],DE,HanseWerk,HanseWerk AG
5573,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-01-27,0.9105,0,0,2.531,48.38,80.64,C,0,35.97,[],DE,HanseWerk,HanseWerk AG
5574,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-01-26,0.9105,0,16.2,2.531,48.38,80.64,C,-0.64,35.97,[],DE,HanseWerk,HanseWerk AG
5575,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-01-25,0.9267,0,0,2.531,48.38,80.64,C,0,36.61,[],DE,HanseWerk,HanseWerk AG
5576,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-01-24,0.9267,0,10.7,2.531,48.38,80.64,C,-0.42,36.61,[],DE,HanseWerk,HanseWerk AG
5577,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-01-23,0.9374,0,0,2.531,48.38,80.64,C,0,37.04,[],DE,HanseWerk,HanseWerk AG
5578,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-01-22,0.9374,0,0,2.531,48.38,80.64,C,0,37.04,[],DE,HanseWerk,HanseWerk AG
5579,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-01-21,0.9374,0,9.6,2.531,48.38,80.64,C,-0.38,37.04,[],DE,HanseWerk,HanseWerk AG
5580,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-01-20,0.947,0,9.2,2.531,48.38,80.64,C,-0.36,37.42,[],DE,HanseWerk,HanseWerk AG
5581,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-01-19,0.9563,0,8,2.531,48.38,80.64,C,-0.32,37.78,[],DE,HanseWerk,HanseWerk AG
5582,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-01-18,0.9643,0,40.8,2.531,48.38,80.64,C,-1.61,38.1,[],DE,HanseWerk,HanseWerk AG
5583,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-01-17,1.0051,0,19.4,2.531,48.38,80.64,C,-0.77,39.71,[],DE,HanseWerk,HanseWerk AG
5584,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-01-16,1.0245,0,0,2.531,48.38,80.64,C,0,40.48,[],DE,HanseWerk,HanseWerk AG
5585,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-01-15,1.0245,0,48,2.531,48.38,80.64,C,-1.9,40.48,[],DE,HanseWerk,HanseWerk AG
5586,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-01-14,1.0725,0,48,2.531,48.38,80.64,C,-1.9,42.37,[],DE,HanseWerk,HanseWerk AG
5587,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-01-13,1.1205,0,0,2.531,48.38,80.64,C,0,44.27,[],DE,HanseWerk,HanseWerk AG
5588,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-01-12,1.1205,0,35.3,2.531,48.38,80.64,C,-1.39,44.27,[],DE,HanseWerk,HanseWerk AG
5589,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-01-11,1.1558,0,12.9,2.531,48.38,80.64,C,-0.51,45.66,[],DE,HanseWerk,HanseWerk AG
5590,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-01-10,1.1687,0,48,2.531,48.38,80.64,C,-1.9,46.17,[],DE,HanseWerk,HanseWerk AG
5591,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-01-09,1.2167,0,0,2.531,48.38,80.64,C,0,48.07,[],DE,HanseWerk,HanseWerk AG
5592,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-01-08,1.2167,0,0,2.531,48.38,80.64,C,0,48.07,[],DE,HanseWerk,HanseWerk AG
5593,UGS Kraak,21W000000000020H,21W000000000020H/DE/21X0000000013805,2022-01-07,1.2167,0,21.5,2.531,48.38,80.64,C,-0.85,48.07,[],DE,HanseWerk,HanseWerk AG
