name,code,url,gasDayStart,gasInStorage,injection,withdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,status,trend,full,info,country,short_company,company_name
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-04-11,2.688,82.24,1.1,14.9611,122.68,176.54,C,0.54,17.97,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-04-10,2.6069,75.88,3,14.9611,122.68,176.54,C,0.49,17.42,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-04-09,2.534,77.11,3,14.9611,122.68,176.54,C,0.5,16.94,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-04-08,2.4599,45.69,4.9,14.9611,122.68,176.54,C,0.27,16.44,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-04-07,2.4191,75.91,2.9,14.9611,122.68,176.54,C,0.49,16.17,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-04-06,2.3461,66.7,1.5,14.9611,122.68,176.54,C,0.44,15.68,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-04-05,2.2809,34.7,2.4,14.9611,122.68,176.54,C,0.22,15.25,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-04-04,2.2485,35.66,10.2,14.9611,122.68,176.54,C,0.17,15.03,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-04-03,2.223,44.39,3.1,14.9611,122.68,176.54,C,0.28,14.86,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-04-02,2.1818,44.39,3.1,14.9611,122.68,176.54,C,0.28,14.58,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-04-01,2.1405,38.03,5,14.9611,122.68,176.54,C,0.22,14.31,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-03-31,2.1075,20.28,24.8,15,124,178,C,-0.03,14.05,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-03-30,2.1121,18.12,23.9,15,124,178,C,-0.04,14.08,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-03-29,2.1178,37.38,10.5,15,124,178,C,0.18,14.12,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-03-28,2.091,78.9,9.1,15,124,178,C,0.47,13.94,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-03-27,2.0211,234.06,17.6,15,124,178,C,1.44,13.47,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-03-26,1.9129,217.72,13.8,15,124,178,C,1.36,12.75,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-03-25,1.811,198,32.1,15,124,178,C,1.11,12.07,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-03-24,1.728,44.23,19.2,15,124,178,C,0.17,11.52,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-03-23,1.7029,50.4,21.8,15,124,178,C,0.19,11.35,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-03-22,1.6743,34.07,26.6,15,124,178,C,0.05,11.16,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-03-21,1.6668,62.39,24,15,124,178,C,0.26,11.11,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-03-20,1.6285,61.49,24.8,15,124,178,C,0.24,10.86,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-03-19,1.5918,78.43,22.4,15,124,178,C,0.37,10.61,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-03-18,1.5358,55.14,26.5,15,124,178,C,0.19,10.24,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-03-17,1.5072,67.2,27.5,15,124,178,C,0.26,10.05,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-03-16,1.4675,47.99,23.8,15,124,178,C,0.16,9.78,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-03-15,1.4433,19.57,37,15,124,178,C,-0.12,9.62,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-03-14,1.4608,13.98,46.8,15,124,178,C,-0.22,9.74,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-03-13,1.4936,28.77,36,15,124,178,C,-0.05,9.96,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-03-12,1.5008,29.91,35.4,15,124,178,C,-0.04,10.01,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-03-11,1.5063,9.04,50.4,15,124,178,C,-0.28,10.04,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-03-10,1.5476,7.36,47.8,15,124,178,C,-0.27,10.32,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-03-09,1.5881,0,56.2,15,124,178,C,-0.37,10.59,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-03-08,1.6442,0,56.7,15,124,178,C,-0.38,10.96,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-03-07,1.7009,1.52,52.9,15,124,178,C,-0.34,11.34,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-03-06,1.7523,1,52.3,15,124,178,C,-0.34,11.68,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-03-05,1.8036,1,52.1,15,124,178,C,-0.34,12.02,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-03-04,1.8547,7.36,61,15,124,178,C,-0.36,12.36,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-03-03,1.9083,12.85,58.2,15,124,178,C,-0.3,12.72,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-03-02,1.9537,11.53,58.7,15,124,178,C,-0.31,13.02,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-03-01,2.0009,4.06,56.7,15,124,178,C,-0.35,13.34,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-02-28,2.0535,2.4,58.4,15,124,178,C,-0.37,13.69,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-02-27,2.1095,0,54.4,15,124,178,C,-0.36,14.06,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-02-26,2.1639,0,54.8,15,124,178,C,-0.37,14.43,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-02-25,2.2187,0,59.9,15,124,178,C,-0.4,14.79,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-02-24,2.2786,1.08,57.2,15,124,178,C,-0.37,15.19,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-02-23,2.3348,0,60.9,15,124,178,C,-0.41,15.57,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-02-22,2.3957,0.6,56.3,15,124,178,C,-0.37,15.97,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-02-21,2.4514,0,62.7,15,124,178,C,-0.42,16.34,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-02-20,2.5141,0,59.8,15,124,178,C,-0.4,16.76,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-02-19,2.5739,0,59.9,15,124,178,C,-0.4,17.16,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-02-18,2.6338,14.95,62.8,15,124,178,C,-0.32,17.56,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-02-17,2.6816,21.63,44.6,15,124,178,C,-0.15,17.88,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-02-16,2.7046,20.81,45.7,15,124,178,C,-0.17,18.03,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-02-15,2.7295,0,48.9,15,124,178,C,-0.33,18.2,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-02-14,2.7785,0,49.1,15,124,178,C,-0.33,18.52,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-02-13,2.8275,0,49.6,15,124,178,C,-0.33,18.85,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-02-12,2.8771,0,50,15,124,178,C,-0.33,19.18,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-02-11,2.9271,0,50.3,15,124,178,C,-0.34,19.51,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-02-10,2.9774,0,50.6,15,124,178,C,-0.34,19.85,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-02-09,3.028,1.63,51.7,15,124,178,C,-0.33,20.19,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-02-08,3.0781,0,51.3,15,124,178,C,-0.34,20.52,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-02-07,3.1294,0,51.7,15,124,178,C,-0.34,20.86,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-02-06,3.1811,0.53,52.3,15,124,178,C,-0.34,21.21,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-02-05,3.2328,0,52.1,15,124,178,C,-0.35,21.55,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-02-04,3.2849,0,52.7,15,124,178,C,-0.35,21.9,[],FR,Storengy,Storengy S.A.
"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",21W000000000073X,21W000000000073X/FR/21X000000001083B,2022-02-03,3.3376,0,53.1,15,124,178,C,-0.35,22.25,[],FR,Storengy,Storengy S.A.
